task,condition,video,elapsed_s,robot_0_points,robot_1_points,robot_2_points,mean_points,progression_pct
patrolling,baseline,2026-09-13 16-31-31_base.mp4,39.8,2,0,0,0.6666666666666666,22.22222222222222
patrolling,baseline,2026-09-13 16-31-31_base.mp4,40.0,2,0,0,0.6666666666666666,22.22222222222222
patrolling,baseline,2026-09-13 16-31-31_base.mp4,40.2,2,0,0,0.6666666666666666,22.22222222222222
patrolling,baseline,2026-09-13 16-31-31_base.mp4,40.4,2,0,0,0.6666666666666666,22.22222222222222
patrolling,baseline,2026-09-13 16-31-31_base.mp4,40.6,2,0,0,0.6666666666666666,22.22222222222222
patrolling,baseline,2026-09-13 16-31-31_base.mp4,40.8,2,0,0,0.6666666666666666,22.22222222222222
patrolling,baseline,2026-09-13 16-31-31_base.mp4,41.0,2,0,0,0.6666666666666666,22.22222222222222
patrolling,baseline,2026-09-13 16-31-31_base.mp4,41.2,2,0,0,0.6666666666666666,22.22222222222222
patrolling,baseline,2026-09-13 16-31-31_base.mp4,41.4,2,0,0,0.6666666666666666,22.22222222222222
patrolling,baseline,2026-09-13 16-31-31_base.mp4,41.6,2,0,0,0.6666666666666666,22.22222222222222
patrolling,baseline,2026-09-13 16-31-31_base.mp4,41.8,2,0,0,0.6666666666666666,22.22222222222222
patrolling,baseline,2026-09-13 16-31-31_base.mp4,42.0,2,0,0,0.6666666666666666,22.22222222222222
patrolling,baseline,2026-09-13 16-31-31_base.mp4,42.2,2,0,0,0.6666666666666666,22.22222222222222
patrolling,baseline,2026-09-13 16-31-31_base.mp4,42.4,2,0,1,1.0,33.33333333333333
patrolling,baseline,2026-09-13 16-31-31_base.mp4,42.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,42.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,43.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,43.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,43.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,43.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,43.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,44.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,44.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,44.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,44.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,44.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,45.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,45.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,45.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,45.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,45.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,46.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,46.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,46.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,46.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,46.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,47.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,47.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,47.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,47.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,47.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,48.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,48.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,48.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,48.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,48.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,49.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,49.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,49.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,49.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,49.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,50.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,50.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,50.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,50.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,50.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,51.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,51.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,51.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,51.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,51.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,52.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,52.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,52.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,52.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,52.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,53.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,53.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,53.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,53.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,53.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,54.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,54.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,54.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,54.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,54.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,55.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,55.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,55.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,55.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,55.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,56.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,56.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,56.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,56.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,56.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,57.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,57.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,57.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,57.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,57.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,58.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,58.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,58.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,58.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,58.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,59.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,59.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,59.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,59.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,59.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,60.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,60.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,60.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,60.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,60.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,61.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,61.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,61.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,61.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,61.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,62.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,62.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,62.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,62.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,62.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,63.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,63.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,63.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,63.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,63.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,64.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,64.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,64.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,64.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,64.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,65.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,65.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,65.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,65.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,65.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,66.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,66.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,66.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,66.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,66.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,67.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,67.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,67.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,67.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,67.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,68.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,68.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,68.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,68.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,68.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,69.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,69.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,69.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,69.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,69.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,70.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,70.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,70.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,70.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,70.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,71.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,71.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,71.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,71.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,71.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,72.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,72.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,72.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,72.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,72.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,73.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,73.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,73.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,73.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,73.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,74.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,74.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,74.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,74.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,74.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,75.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,75.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,75.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,75.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,75.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,76.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,76.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,76.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,76.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,76.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,77.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,77.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,77.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,77.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,77.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,78.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,78.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,78.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,78.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,78.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,79.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,79.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,79.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,79.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,79.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,80.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,80.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,80.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,80.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,80.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,81.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,81.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,81.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,81.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,81.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,82.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,82.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,82.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,82.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,82.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,83.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,83.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,83.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,83.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,83.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,84.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,84.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,84.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,84.6,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,84.8,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,85.0,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,85.2,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,85.4,2,0,2,1.3333333333333333,44.44444444444444
patrolling,baseline,2026-09-13 16-31-31_base.mp4,85.6,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 16-31-31_base.mp4,85.8,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 16-31-31_base.mp4,86.0,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 16-31-31_base.mp4,86.2,2,1,2,1.6666666666666667,55.55555555555556
patrolling,baseline,2026-09-13 16-31-31_base.mp4,86.4,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,86.6,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,86.8,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,87.0,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,87.2,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,87.4,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,87.6,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,87.8,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,88.0,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,88.2,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,88.4,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,88.6,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,88.8,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,89.0,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,89.2,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,89.4,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,89.6,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,89.8,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,90.0,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,90.2,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,90.4,2,2,2,2.0,66.66666666666666
patrolling,baseline,2026-09-13 16-31-31_base.mp4,90.6,2,2,2,2.0,66.66666666666666
