task,prompt,prompt_text,generation,collision_control,seed,supervisor,success,task_success_pct,duration_s,coverage_pct,collisions,yaml,run
exploration,7,Move only forward,2,without_fixed_spec,1009,S_20260916_035134,False,0.0,57.778,81.25,20,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_2/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1009/S_20260916_035134/run_20260916_035457_504490460
exploration,7,Move only forward,2,without_fixed_spec,1010,S_20260916_035134,False,0.0,59.472,58.333,37,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_2/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1010/S_20260916_035134/run_20260916_035457_584168792
exploration,7,Move only forward,3,without_fixed_spec,1001,S_20260916_035134,False,0.0,59.863,89.583,21,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_3/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1001/S_20260916_035134/run_20260916_035712_605461317
exploration,7,Move only forward,3,without_fixed_spec,1002,S_20260916_035134,False,0.0,59.922,68.75,17,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_3/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1002/S_20260916_035134/run_20260916_035712_960263604
exploration,7,Move only forward,3,without_fixed_spec,1003,S_20260916_035134,False,0.0,57.516,83.333,17,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_3/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1003/S_20260916_035134/run_20260916_035715_970168469
exploration,7,Move only forward,3,without_fixed_spec,1004,S_20260916_035134,False,0.0,55.772,45.833,31,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_3/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1004/S_20260916_035134/run_20260916_035716_455391167
exploration,7,Move only forward,3,without_fixed_spec,1005,S_20260916_035134,False,0.0,56.418,75.0,20,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_3/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1005/S_20260916_035134/run_20260916_035717_402133478
exploration,7,Move only forward,3,without_fixed_spec,1006,S_20260916_035134,False,0.0,56.941,89.583,22,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_3/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1006/S_20260916_035134/run_20260916_035717_643004729
exploration,7,Move only forward,3,without_fixed_spec,1007,S_20260916_035134,False,0.0,57.774,45.833,17,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_3/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1007/S_20260916_035134/run_20260916_035820_317972665
exploration,7,Move only forward,3,without_fixed_spec,1008,S_20260916_035134,False,0.0,56.445,81.25,18,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_3/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1008/S_20260916_035134/run_20260916_035820_871677782
exploration,7,Move only forward,3,without_fixed_spec,1009,S_20260916_035134,False,0.0,55.403,77.083,29,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_3/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1009/S_20260916_035134/run_20260916_035823_918010351
exploration,7,Move only forward,3,without_fixed_spec,1010,S_20260916_035134,False,0.0,56.435,70.833,23,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_3/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1010/S_20260916_035134/run_20260916_035824_473813784
exploration,7,Move only forward,4,without_fixed_spec,1001,S_20260916_035134,False,0.0,57.116,85.417,20,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1001/S_20260916_035134/run_20260916_040039_800905109
exploration,7,Move only forward,4,without_fixed_spec,1002,S_20260916_035134,False,0.0,57.405,85.417,16,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1002/S_20260916_035134/run_20260916_040039_892320833
exploration,7,Move only forward,4,without_fixed_spec,1003,S_20260916_035134,False,0.0,58.667,62.5,16,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1003/S_20260916_035134/run_20260916_040041_564791158
exploration,7,Move only forward,4,without_fixed_spec,1004,S_20260916_035134,False,0.0,56.564,68.75,21,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1004/S_20260916_035134/run_20260916_040041_920007070
exploration,7,Move only forward,4,without_fixed_spec,1005,S_20260916_035134,False,0.0,59.06,91.667,23,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1005/S_20260916_035134/run_20260916_040142_642863710
exploration,7,Move only forward,4,without_fixed_spec,1006,S_20260916_035134,False,0.0,59.659,83.333,44,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1006/S_20260916_035134/run_20260916_040142_953333767
exploration,7,Move only forward,4,without_fixed_spec,1007,S_20260916_035134,False,0.0,57.808,89.583,14,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1007/S_20260916_035134/run_20260916_040147_345110667
exploration,7,Move only forward,4,without_fixed_spec,1008,S_20260916_035134,False,0.0,58.914,66.667,16,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1008/S_20260916_035134/run_20260916_040147_427754054
exploration,7,Move only forward,4,without_fixed_spec,1009,S_20260916_035134,False,0.0,56.62,52.083,22,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1009/S_20260916_035134/run_20260916_040149_558428032
exploration,7,Move only forward,4,without_fixed_spec,1010,S_20260916_035134,False,0.0,58.039,66.667,37,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_4/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1010/S_20260916_035134/run_20260916_040149_890022286
exploration,7,Move only forward,5,without_fixed_spec,1001,S_20260916_035134,False,0.0,56.563,72.917,18,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1001/S_20260916_035134/run_20260916_040406_299431102
exploration,7,Move only forward,5,without_fixed_spec,1002,S_20260916_035134,False,0.0,58.849,64.583,31,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1002/S_20260916_035134/run_20260916_040406_854758260
exploration,7,Move only forward,5,without_fixed_spec,1003,S_20260916_035134,False,0.0,59.414,72.917,11,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1003/S_20260916_035134/run_20260916_040505_066011009
exploration,7,Move only forward,5,without_fixed_spec,1004,S_20260916_035134,False,0.0,59.593,77.083,13,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1004/S_20260916_035134/run_20260916_040505_340258578
exploration,7,Move only forward,5,without_fixed_spec,1005,S_20260916_035134,False,0.0,56.898,83.333,19,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1005/S_20260916_035134/run_20260916_040510_849746302
exploration,7,Move only forward,5,without_fixed_spec,1006,S_20260916_035134,False,0.0,56.742,87.5,20,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1006/S_20260916_035134/run_20260916_040511_253337791
exploration,7,Move only forward,5,without_fixed_spec,1007,S_20260916_035134,False,0.0,55.882,64.583,34,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1007/S_20260916_035134/run_20260916_040514_531687953
exploration,7,Move only forward,5,without_fixed_spec,1008,S_20260916_035134,False,0.0,57.714,33.333,44,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1008/S_20260916_035134/run_20260916_040515_114764609
exploration,7,Move only forward,5,without_fixed_spec,1009,S_20260916_035134,False,0.0,55.632,52.083,14,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1009/S_20260916_035134/run_20260916_040612_862385369
exploration,7,Move only forward,5,without_fixed_spec,1010,S_20260916_035134,False,0.0,57.436,79.167,30,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/YAML/exploration/without_fixed_spec/prompt_7/generation_5/S_20260916_035134.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/exploration_api4_20260916_034511/results_strict_plain_20260916_035134/exploration/without_fixed_spec/seed_1010/S_20260916_035134/run_20260916_040612_967179451
