task,prompt,prompt_text,generation,collision_control,seed,supervisor,success,task_success_pct,duration_s,coverage_pct,collisions,yaml,run
patrolling,7,Only rotate clockwise.,2,without_fixed_spec,1007,S_20260916_041529,False,0.0,300.414,47.917,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_2/S_20260916_041529.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1007/S_20260916_041529/run_20260916_042609_003415730
patrolling,7,Only rotate clockwise.,2,without_fixed_spec,1008,S_20260916_041529,False,11.11111111111111,300.357,35.417,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_2/S_20260916_041529.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1008/S_20260916_041529/run_20260916_042609_427961605
patrolling,7,Only rotate clockwise.,2,without_fixed_spec,1009,S_20260916_041529,False,0.0,300.331,41.667,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_2/S_20260916_041529.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1009/S_20260916_041529/run_20260916_043117_017323145
patrolling,7,Only rotate clockwise.,2,without_fixed_spec,1010,S_20260916_041529,False,0.0,300.351,39.583,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_2/S_20260916_041529.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1010/S_20260916_041529/run_20260916_043117_330756039
patrolling,7,Only rotate clockwise.,3,without_fixed_spec,1001,S_20260916_041532,False,22.22222222222222,300.355,52.083,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_3/S_20260916_041532.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1001/S_20260916_041532/run_20260916_044135_670353252
patrolling,7,Only rotate clockwise.,3,without_fixed_spec,1002,S_20260916_041532,False,0.0,300.224,37.5,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_3/S_20260916_041532.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1002/S_20260916_041532/run_20260916_044136_236278929
patrolling,7,Only rotate clockwise.,3,without_fixed_spec,1003,S_20260916_041532,False,22.22222222222222,300.333,41.667,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_3/S_20260916_041532.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1003/S_20260916_041532/run_20260916_044139_295215570
patrolling,7,Only rotate clockwise.,3,without_fixed_spec,1004,S_20260916_041532,False,0.0,300.309,37.5,1,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_3/S_20260916_041532.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1004/S_20260916_041532/run_20260916_044139_965092587
patrolling,7,Only rotate clockwise.,3,without_fixed_spec,1005,S_20260916_041532,False,11.11111111111111,300.549,37.5,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_3/S_20260916_041532.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1005/S_20260916_041532/run_20260916_044140_156536402
patrolling,7,Only rotate clockwise.,3,without_fixed_spec,1006,S_20260916_041532,False,0.0,300.477,29.167,1,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_3/S_20260916_041532.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1006/S_20260916_041532/run_20260916_044141_684143960
patrolling,7,Only rotate clockwise.,3,without_fixed_spec,1007,S_20260916_041532,False,0.0,300.181,37.5,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_3/S_20260916_041532.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1007/S_20260916_041532/run_20260916_044645_433580659
patrolling,7,Only rotate clockwise.,3,without_fixed_spec,1008,S_20260916_041532,False,22.22222222222222,300.306,39.583,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_3/S_20260916_041532.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1008/S_20260916_041532/run_20260916_044645_871643939
patrolling,7,Only rotate clockwise.,3,without_fixed_spec,1009,S_20260916_041532,False,0.0,300.471,35.417,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_3/S_20260916_041532.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1009/S_20260916_041532/run_20260916_044649_685936703
patrolling,7,Only rotate clockwise.,3,without_fixed_spec,1010,S_20260916_041532,False,0.0,300.457,41.667,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_3/S_20260916_041532.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1010/S_20260916_041532/run_20260916_044650_276660367
patrolling,7,Only rotate clockwise.,4,without_fixed_spec,1001,S_20260916_041540,False,22.22222222222222,300.353,47.917,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_4/S_20260916_041540.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1001/S_20260916_041540/run_20260916_045705_265238289
patrolling,7,Only rotate clockwise.,4,without_fixed_spec,1002,S_20260916_041540,False,0.0,300.325,41.667,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_4/S_20260916_041540.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1002/S_20260916_041540/run_20260916_045710_377123127
patrolling,7,Only rotate clockwise.,4,without_fixed_spec,1003,S_20260916_041540,False,0.0,300.44,29.167,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_4/S_20260916_041540.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1003/S_20260916_041540/run_20260916_045712_099897452
patrolling,7,Only rotate clockwise.,4,without_fixed_spec,1004,S_20260916_041540,False,0.0,300.553,37.5,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_4/S_20260916_041540.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1004/S_20260916_041540/run_20260916_045715_567092874
patrolling,7,Only rotate clockwise.,4,without_fixed_spec,1005,S_20260916_041540,False,0.0,300.477,37.5,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_4/S_20260916_041540.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1005/S_20260916_041540/run_20260916_050130_149967422
patrolling,7,Only rotate clockwise.,4,without_fixed_spec,1006,S_20260916_041540,False,0.0,300.303,33.333,1,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_4/S_20260916_041540.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1006/S_20260916_041540/run_20260916_050214_531402754
patrolling,7,Only rotate clockwise.,4,without_fixed_spec,1007,S_20260916_041540,False,22.22222222222222,300.353,52.083,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_4/S_20260916_041540.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1007/S_20260916_041540/run_20260916_050214_985364853
patrolling,7,Only rotate clockwise.,4,without_fixed_spec,1008,S_20260916_041540,False,11.11111111111111,300.4,35.417,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_4/S_20260916_041540.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1008/S_20260916_041540/run_20260916_050220_509756938
patrolling,7,Only rotate clockwise.,4,without_fixed_spec,1009,S_20260916_041540,False,0.0,300.475,31.25,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_4/S_20260916_041540.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1009/S_20260916_041540/run_20260916_050223_146519630
patrolling,7,Only rotate clockwise.,4,without_fixed_spec,1010,S_20260916_041540,False,0.0,300.275,33.333,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_4/S_20260916_041540.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1010/S_20260916_041540/run_20260916_050226_566891388
patrolling,7,Only rotate clockwise.,5,without_fixed_spec,1001,S_20260916_041548,False,11.11111111111111,300.196,52.083,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_5/S_20260916_041548.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1001/S_20260916_041548/run_20260916_052220_911435884
patrolling,7,Only rotate clockwise.,5,without_fixed_spec,1002,S_20260916_041548,False,0.0,300.243,47.917,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_5/S_20260916_041548.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1002/S_20260916_041548/run_20260916_052221_325196735
patrolling,7,Only rotate clockwise.,5,without_fixed_spec,1003,S_20260916_041548,False,0.0,300.315,35.417,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_5/S_20260916_041548.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1003/S_20260916_041548/run_20260916_052221_391852799
patrolling,7,Only rotate clockwise.,5,without_fixed_spec,1004,S_20260916_041548,False,11.11111111111111,300.284,50.0,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_5/S_20260916_041548.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1004/S_20260916_041548/run_20260916_052729_357351831
patrolling,7,Only rotate clockwise.,5,without_fixed_spec,1005,S_20260916_041548,False,11.11111111111111,300.281,54.167,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_5/S_20260916_041548.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1005/S_20260916_041548/run_20260916_052729_536795397
patrolling,7,Only rotate clockwise.,5,without_fixed_spec,1006,S_20260916_041548,False,0.0,300.276,27.083,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_5/S_20260916_041548.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1006/S_20260916_041548/run_20260916_052730_824143403
patrolling,7,Only rotate clockwise.,5,without_fixed_spec,1007,S_20260916_041548,False,11.11111111111111,300.212,43.75,3,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_5/S_20260916_041548.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1007/S_20260916_041548/run_20260916_052730_896892499
patrolling,7,Only rotate clockwise.,5,without_fixed_spec,1008,S_20260916_041548,False,22.22222222222222,300.343,62.5,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_5/S_20260916_041548.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1008/S_20260916_041548/run_20260916_053237_889923470
patrolling,7,Only rotate clockwise.,5,without_fixed_spec,1009,S_20260916_041548,False,0.0,300.285,47.917,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_5/S_20260916_041548.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1009/S_20260916_041548/run_20260916_053238_214796064
patrolling,7,Only rotate clockwise.,5,without_fixed_spec,1010,S_20260916_041548,False,11.11111111111111,300.28,58.333,0,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/YAML/patrolling/without_fixed_spec/prompt_7/generation_5/S_20260916_041548.yaml,/home/ecem/sct_ws/src/llm_sct/RESULTS_LAST/wrong_prompts/p7_task_worlds/patrolling_api4_20260916_041525/results_strict_plain_20260916_041525/patrolling/without_fixed_spec/seed_1010/S_20260916_041548/run_20260916_053240_214111658
